title_id,title_name,week,tab,episode_no,episode_title,uploaded_at,uploaded_at_dt,free_release_at,rating,rating_count,episode_like_count,episode_url,collected_at,detail_collected_at,episode_no_text,rating_text,raw_item_text
829495,"아임 파인 땡큐, 앤유?",sun,sun,1,1화 과연 지킬 수 있을까,24.08.24,2024-08-24,2024-08-23 22:00:00,9.67,3767,5715,https://comic.naver.com/webtoon/detail?titleId=829495&no=1&week=sun,2026-06-05 01:56:41.794139,2026-06-05 01:56:45.192356,1화 과연 지킬 수 있을까,9.67,"1화 과연 지킬 수 있을까

별점
9.67
24.08.24"
829495,"아임 파인 땡큐, 앤유?",sun,sun,2,2화 좋다 말았네,24.08.31,2024-08-31 00:00:00,2024-08-30 22:00:00,9.85,2842,4235,https://comic.naver.com/webtoon/detail?titleId=829495&no=2&week=sun,2026-06-05 01:56:41.794139,2026-06-05 01:56:52.766939,2화 좋다 말았네,9.85,"2화 좋다 말았네

별점
9.85
24.08.31"
829495,"아임 파인 땡큐, 앤유?",sun,sun,3,3화 인생은 실전이다,24.09.07,2024-09-07 00:00:00,2024-09-06 22:00:00,9.89,2702,3649,https://comic.naver.com/webtoon/detail?titleId=829495&no=3&week=sun,2026-06-05 01:56:41.794139,2026-06-05 01:56:57.790054,3화 인생은 실전이다,9.89,"3화 인생은 실전이다

별점
9.89
24.09.07"
829495,"아임 파인 땡큐, 앤유?",sun,sun,4,4화 험난하네,24.09.14,2024-09-14 00:00:00,2024-09-13 22:00:00,9.88,2638,3597,https://comic.naver.com/webtoon/detail?titleId=829495&no=4&week=sun,2026-06-05 01:56:41.794139,2026-06-05 01:57:02.690143,4화 험난하네,9.88,"4화 험난하네

별점
9.88
24.09.14"
829495,"아임 파인 땡큐, 앤유?",sun,sun,5,5화 마주치는 눈빛이,24.09.21,2024-09-21 00:00:00,2024-09-20 22:00:00,9.9,2334,3190,https://comic.naver.com/webtoon/detail?titleId=829495&no=5&week=sun,2026-06-05 01:56:41.794139,2026-06-05 01:57:07.655435,5화 마주치는 눈빛이,9.90,"5화 마주치는 눈빛이

별점
9.90
24.09.21"
829495,"아임 파인 땡큐, 앤유?",sun,sun,6,6화 쉬운 건 없다,24.09.28,2024-09-28 00:00:00,2024-09-27 22:00:00,9.91,2637,3169,https://comic.naver.com/webtoon/detail?titleId=829495&no=6&week=sun,2026-06-05 01:56:41.794139,2026-06-05 01:57:11.508957,6화 쉬운 건 없다,9.91,"6화 쉬운 건 없다

별점
9.91
24.09.28"
829495,"아임 파인 땡큐, 앤유?",sun,sun,7,7화 인생은 타이밍,24.10.05,2024-10-05 00:00:00,2024-10-04 22:00:00,9.92,2179,2889,https://comic.naver.com/webtoon/detail?titleId=829495&no=7&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:15.581675,7화 인생은 타이밍,9.92,"7화 인생은 타이밍

별점
9.92
24.10.05"
829495,"아임 파인 땡큐, 앤유?",sun,sun,8,8화 착각은 자유,24.10.12,2024-10-12 00:00:00,2024-10-11 22:00:00,9.94,2030,2701,https://comic.naver.com/webtoon/detail?titleId=829495&no=8&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:20.004411,8화 착각은 자유,9.94,"8화 착각은 자유

별점
9.94
24.10.12"
829495,"아임 파인 땡큐, 앤유?",sun,sun,9,9화 그런 날도 있지,24.10.19,2024-10-19 00:00:00,2024-10-18 22:00:00,9.93,2209,2834,https://comic.naver.com/webtoon/detail?titleId=829495&no=9&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:23.884927,9화 그런 날도 있지,9.93,"9화 그런 날도 있지

별점
9.93
24.10.19"
829495,"아임 파인 땡큐, 앤유?",sun,sun,10,10화 스트레인저,24.10.26,2024-10-26 00:00:00,2024-10-25 22:00:00,9.92,2025,2817,https://comic.naver.com/webtoon/detail?titleId=829495&no=10&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:27.811560,10화 스트레인저,9.92,"10화 스트레인저

별점
9.92
24.10.26"
829495,"아임 파인 땡큐, 앤유?",sun,sun,11,11화 침묵은 와전을 거대하게 만든다,24.11.02,2024-11-02 00:00:00,2024-11-01 22:00:00,9.92,1940,2538,https://comic.naver.com/webtoon/detail?titleId=829495&no=11&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:33.483306,11화 침묵은 와전을 거대하게 만든다,9.92,"11화 침묵은 와전을 거대하게 만든다

별점
9.92
24.11.02"
829495,"아임 파인 땡큐, 앤유?",sun,sun,12,12화 떡 줄 사람은 생각도 않는데..,24.11.09,2024-11-09 00:00:00,2024-11-08 22:00:00,9.93,1879,2570,https://comic.naver.com/webtoon/detail?titleId=829495&no=12&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:37.382852,12화 떡 줄 사람은 생각도 않는데..,9.93,"12화 떡 줄 사람은 생각도 않는데..

별점
9.93
24.11.09"
829495,"아임 파인 땡큐, 앤유?",sun,sun,13,13화 원래 하지 말라고 하면 더 하고 싶다,24.11.16,2024-11-16 00:00:00,2024-11-15 22:00:00,9.95,1961,2650,https://comic.naver.com/webtoon/detail?titleId=829495&no=13&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:41.417679,13화 원래 하지 말라고 하면 더 하고 싶다,9.95,"13화 원래 하지 말라고 하면 더 하고 싶다

별점
9.95
24.11.16"
829495,"아임 파인 땡큐, 앤유?",sun,sun,14,14화 너는 이미 졌다.,24.11.23,2024-11-23 00:00:00,2024-11-22 22:00:00,9.94,2126,2873,https://comic.naver.com/webtoon/detail?titleId=829495&no=14&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:45.577908,14화 너는 이미 졌다.,9.94,"14화 너는 이미 졌다.

별점
9.94
24.11.23"
829495,"아임 파인 땡큐, 앤유?",sun,sun,15,15화 이게 친구면 난 우정 없어,24.11.30,2024-11-30 00:00:00,2024-11-29 22:00:00,9.94,2036,2630,https://comic.naver.com/webtoon/detail?titleId=829495&no=15&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:50.062578,15화 이게 친구면 난 우정 없어,9.94,"15화 이게 친구면 난 우정 없어

별점
9.94
24.11.30"
829495,"아임 파인 땡큐, 앤유?",sun,sun,16,16화 사람 일은 몰라,24.12.07,2024-12-07 00:00:00,2024-12-06 22:00:00,9.95,2190,2822,https://comic.naver.com/webtoon/detail?titleId=829495&no=16&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:54.817447,16화 사람 일은 몰라,9.95,"16화 사람 일은 몰라

별점
9.95
24.12.07"
829495,"아임 파인 땡큐, 앤유?",sun,sun,17,17화 불이 붙기 시작하면 (1),24.12.14,2024-12-14 00:00:00,2024-12-13 22:00:00,9.97,2090,2902,https://comic.naver.com/webtoon/detail?titleId=829495&no=17&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:57:59.215652,17화 불이 붙기 시작하면 (1),9.97,"17화 불이 붙기 시작하면 (1)

별점
9.97
24.12.14"
829495,"아임 파인 땡큐, 앤유?",sun,sun,18,18화 불이 붙기 시작하면 (2),24.12.21,2024-12-21 00:00:00,2024-12-20 22:00:00,9.92,1809,2547,https://comic.naver.com/webtoon/detail?titleId=829495&no=18&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:03.383505,18화 불이 붙기 시작하면 (2),9.92,"18화 불이 붙기 시작하면 (2)

별점
9.92
24.12.21"
829495,"아임 파인 땡큐, 앤유?",sun,sun,19,19화 불이 붙기 시작하면 (3),24.12.28,2024-12-28 00:00:00,2024-12-27 22:00:00,9.93,1875,2761,https://comic.naver.com/webtoon/detail?titleId=829495&no=19&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:09.708640,19화 불이 붙기 시작하면 (3),9.93,"19화 불이 붙기 시작하면 (3)

별점
9.93
24.12.28"
829495,"아임 파인 땡큐, 앤유?",sun,sun,20,20화 불이 붙기 시작하면 (4),25.01.04,2025-01-04 00:00:00,2025-01-03 22:00:00,9.94,1860,2539,https://comic.naver.com/webtoon/detail?titleId=829495&no=20&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:14.637390,20화 불이 붙기 시작하면 (4),9.94,"20화 불이 붙기 시작하면 (4)

별점
9.94
25.01.04"
829495,"아임 파인 땡큐, 앤유?",sun,sun,21,21화 타오르는 건 순식간이다,25.01.18,2025-01-18 00:00:00,2025-01-17 22:00:00,9.97,2159,2877,https://comic.naver.com/webtoon/detail?titleId=829495&no=21&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:19.072698,21화 타오르는 건 순식간이다,9.97,"21화 타오르는 건 순식간이다

별점
9.97
25.01.18"
829495,"아임 파인 땡큐, 앤유?",sun,sun,22,22화 너 지금 감긴거야,25.01.25,2025-01-25 00:00:00,2025-01-24 22:00:00,9.95,2026,2630,https://comic.naver.com/webtoon/detail?titleId=829495&no=22&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:23.546437,22화 너 지금 감긴거야,9.95,"22화 너 지금 감긴거야

별점
9.95
25.01.25"
829495,"아임 파인 땡큐, 앤유?",sun,sun,23,23화 어이가 없네,25.02.01,2025-02-01 00:00:00,2025-01-31 22:00:00,9.94,1825,2433,https://comic.naver.com/webtoon/detail?titleId=829495&no=23&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:28.000502,23화 어이가 없네,9.94,"23화 어이가 없네

별점
9.94
25.02.01"
829495,"아임 파인 땡큐, 앤유?",sun,sun,24,24화 누가 먼저 할래,25.02.08,2025-02-08 00:00:00,2025-02-07 22:00:00,9.57,1839,2292,https://comic.naver.com/webtoon/detail?titleId=829495&no=24&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:32.061208,24화 누가 먼저 할래,9.57,"24화 누가 먼저 할래

별점
9.57
25.02.08"
829495,"아임 파인 땡큐, 앤유?",sun,sun,25,25화 순서는 상관 없어,25.02.15,2025-02-15 00:00:00,2025-02-14 22:00:00,9.88,2597,3574,https://comic.naver.com/webtoon/detail?titleId=829495&no=25&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:37.039696,25화 순서는 상관 없어,9.88,"25화 순서는 상관 없어

별점
9.88
25.02.15"
829495,"아임 파인 땡큐, 앤유?",sun,sun,26,26화 신호탄,25.02.22,2025-02-22 00:00:00,2025-02-21 22:00:00,9.92,2140,2969,https://comic.naver.com/webtoon/detail?titleId=829495&no=26&week=sun,2026-06-05 01:56:41.027334,2026-06-05 01:58:43.265090,26화 신호탄,9.92,"26화 신호탄

별점
9.92
25.02.22"
829495,"아임 파인 땡큐, 앤유?",sun,sun,27,27화 진심이야?,25.03.01,2025-03-01 00:00:00,2025-02-28 22:00:00,9.94,2067,2701,https://comic.naver.com/webtoon/detail?titleId=829495&no=27&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:58:48.231421,27화 진심이야?,9.94,"27화 진심이야?

별점
9.94
25.03.01"
829495,"아임 파인 땡큐, 앤유?",sun,sun,28,28화 누가 좀 열어줘,25.03.08,2025-03-08 00:00:00,2025-03-07 22:00:00,9.9,1884,2610,https://comic.naver.com/webtoon/detail?titleId=829495&no=28&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:58:52.754607,28화 누가 좀 열어줘,9.90,"28화 누가 좀 열어줘

별점
9.90
25.03.08"
829495,"아임 파인 땡큐, 앤유?",sun,sun,29,29화 라고 다짐했지만,25.03.15,2025-03-15 00:00:00,2025-03-14 22:00:00,9.92,1744,2348,https://comic.naver.com/webtoon/detail?titleId=829495&no=29&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:58:57.253601,29화 라고 다짐했지만,9.92,"29화 라고 다짐했지만

별점
9.92
25.03.15"
829495,"아임 파인 땡큐, 앤유?",sun,sun,30,30화 우연이 겹치면 필연이랬나,25.03.22,2025-03-22 00:00:00,2025-03-21 22:00:00,9.88,1730,2328,https://comic.naver.com/webtoon/detail?titleId=829495&no=30&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:01.454323,30화 우연이 겹치면 필연이랬나,9.88,"30화 우연이 겹치면 필연이랬나

별점
9.88
25.03.22"
829495,"아임 파인 땡큐, 앤유?",sun,sun,31,31화 입장정리 (1),25.03.29,2025-03-29 00:00:00,2025-03-28 22:00:00,9.94,1760,2344,https://comic.naver.com/webtoon/detail?titleId=829495&no=31&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:06.195869,31화 입장정리 (1),9.94,"31화 입장정리 (1)

별점
9.94
25.03.29"
829495,"아임 파인 땡큐, 앤유?",sun,sun,32,32화 입장정리 (2),25.04.05,2025-04-05 00:00:00,2025-04-04 22:00:00,9.94,1941,2726,https://comic.naver.com/webtoon/detail?titleId=829495&no=32&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:10.359869,32화 입장정리 (2),9.94,"32화 입장정리 (2)

별점
9.94
25.04.05"
829495,"아임 파인 땡큐, 앤유?",sun,sun,33,33화 입장정리 (3),25.04.12,2025-04-12 00:00:00,2025-04-11 22:00:00,9.96,2003,3235,https://comic.naver.com/webtoon/detail?titleId=829495&no=33&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:15.398972,33화 입장정리 (3),9.96,"33화 입장정리 (3)

별점
9.96
25.04.12"
829495,"아임 파인 땡큐, 앤유?",sun,sun,34,34화 입장정리 (4),25.04.19,2025-04-19 00:00:00,2025-04-18 22:00:00,9.94,1942,3027,https://comic.naver.com/webtoon/detail?titleId=829495&no=34&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:22.135555,34화 입장정리 (4),9.94,"34화 입장정리 (4)

별점
9.94
25.04.19"
829495,"아임 파인 땡큐, 앤유?",sun,sun,35,35화 입장정리 (5),25.04.26,2025-04-26 00:00:00,2025-04-25 22:00:00,9.92,1782,2516,https://comic.naver.com/webtoon/detail?titleId=829495&no=35&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:26.979927,35화 입장정리 (5),9.92,"35화 입장정리 (5)

별점
9.92
25.04.26"
829495,"아임 파인 땡큐, 앤유?",sun,sun,36,36화 입장정리 (6),25.05.03,2025-05-03 00:00:00,2025-05-02 22:00:00,9.95,1716,2345,https://comic.naver.com/webtoon/detail?titleId=829495&no=36&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:32.623564,36화 입장정리 (6),9.95,"36화 입장정리 (6)

별점
9.95
25.05.03"
829495,"아임 파인 땡큐, 앤유?",sun,sun,37,"37화 입장정리 끝, 그럼..시작?",25.05.10,2025-05-10 00:00:00,2025-05-09 22:00:00,9.96,1510,2214,https://comic.naver.com/webtoon/detail?titleId=829495&no=37&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:37.966385,"37화 입장정리 끝, 그럼..시작?",9.96,"37화 입장정리 끝, 그럼..시작?

별점
9.96
25.05.10"
829495,"아임 파인 땡큐, 앤유?",sun,sun,38,38화 위기를 기회로,25.05.17,2025-05-17 00:00:00,2025-05-16 22:00:00,9.95,1591,1975,https://comic.naver.com/webtoon/detail?titleId=829495&no=38&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:42.770344,38화 위기를 기회로,9.95,"38화 위기를 기회로

별점
9.95
25.05.17"
829495,"아임 파인 땡큐, 앤유?",sun,sun,39,39화 왜 이러는지 아시는 분,25.05.24,2025-05-24 00:00:00,2025-05-23 22:00:00,9.95,1778,2330,https://comic.naver.com/webtoon/detail?titleId=829495&no=39&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:47.330451,39화 왜 이러는지 아시는 분,9.95,"39화 왜 이러는지 아시는 분

별점
9.95
25.05.24"
829495,"아임 파인 땡큐, 앤유?",sun,sun,40,40화 주객전도,25.05.31,2025-05-31 00:00:00,2025-05-30 22:00:00,9.95,1632,2364,https://comic.naver.com/webtoon/detail?titleId=829495&no=40&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:51.905640,40화 주객전도,9.95,"40화 주객전도

별점
9.95
25.05.31"
829495,"아임 파인 땡큐, 앤유?",sun,sun,41,41화 아쉬운 사람이 지는 싸움,25.06.07,2025-06-07 00:00:00,2025-06-06 22:00:00,9.94,1357,1864,https://comic.naver.com/webtoon/detail?titleId=829495&no=41&week=sun,2026-06-05 01:56:40.264844,2026-06-05 01:59:56.707777,41화 아쉬운 사람이 지는 싸움,9.94,"41화 아쉬운 사람이 지는 싸움

별점
9.94
25.06.07"
829495,"아임 파인 땡큐, 앤유?",sun,sun,42,42화 아주 잘한다 잘한다 하니까,25.06.14,2025-06-14 00:00:00,2025-06-13 22:00:00,9.9,1361,1757,https://comic.naver.com/webtoon/detail?titleId=829495&no=42&week=sun,2026-06-05 01:56:40.264844,2026-06-05 02:00:01.858013,42화 아주 잘한다 잘한다 하니까,9.90,"42화 아주 잘한다 잘한다 하니까

별점
9.90
25.06.14"
